item_id,location_type,is_discounted,category,is_returnable,stock_level,brand,url,sku,name,description,price,currency,scraped_at,subcategory,gender,RFID_Tag,actual_stock,inaccuracy_rate,will_stockout
204312,Aisle,No,Clothing,No,1162,Zara,https://www.zara.com/us/en/pleated-buckled-mini-skirt-p09878092.html,000009239-112-7,EXTRA LONG MID-RISE TRF STRAIGHT LEG METALLIC JEANS,"ZARA WOMAN COLLECTION

Pants with a mid waist made of 16% viscose blend fabric. Belt loops. Front patch pockets with side metal zippers, leg patch pockets, and back patch pockets with metal zippers. Pronounced tonal topstitching detail. Front zip, button, and metal hook closure.",229,USD,8:51:01 a.m.,sweaters,Woman,NO,1148,0.262008734,YES
197750,Aisle,No,Clothing,No,2744,Zara,https://www.zara.com/us/en/distressed-effect-heeled-sandals-p12317310.html,000002677-871-9,COMPARTMENTALIZED TOTE BAG,"Pack of three pairs of socks made of spun cotton blend fabric. Rib trim.

Zara Athleticz.",19.99,USD,9:00:34 a.m.,jackets,Man,YES,2730,0.073313783,YES
198167,Aisle,Yes,Clothing,No,1909,Zara,https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html,000003094-838-7,CONTRASTING DOUBLE WAISTBAND PANTS,Sweater made of lightweight fabric. Round neck and long sleeves.,19.9,USD,8:56:36 a.m.,coats,Man,YES,1896,0.157977883,NO
195230,Aisle,Yes,Clothing,Yes,1152,Zara,https://www.zara.com/us/en/embroidered-text-plush-sweatshirt-p04174319.html,000000157-694-5,BUTTONED MINI SKIRT ZW COLLECTION,Round neck T-shirt with short sleeves. Chest patch pocket with metal stud appliqués.,69.9,USD,8:51:32 a.m.,shorts,Woman,YES,1141,0.087719298,YES
201859,End-cap,Yes,Clothing,No,1781,Zara,https://www.zara.com/us/en/low-heeled-rubber-sole-boots-p12177310.html,000006786-484-9,FOIL FINISH CARDIGAN,Roomy V-neck cardigan with long sleeves. Rib trim. Front button closure.,45.9,USD,8:50:26 a.m.,bags,Woman,YES,1771,0.056497175,NO
201651,Aisle,Yes,Clothing,Yes,2650,Zara,https://www.zara.com/us/en/flared-fit-belted-jeans-p06688412.html,000006578-247-3,METAL BEAD KNIT SWEATER,"Technical fabric backpack. Main compartment with zip closure. Interior pocket with adhesive closure and small mesh pocket with zip closure. Front elastic straps that adjust with a technical piece, adapting the dimensions of the backpack base. Side mesh pockets with drawstring closure. One handle and two adjustable, breathable shoulder straps, one of which has a mesh compartment with drawstring closure. Ergonomic quilted back to increase comfort during use. Adjustable chest strap with sport closure.

Zara Athleticz.

Height x Length x Width: 19.7 x 10.6 x 5.5 inches (50 x 27 x 14 cm)",199,USD,8:51:42 a.m.,jeans,Woman,YES,2637,0.113895216,YES
203192,End-cap,Yes,Clothing,No,1177,Zara,https://www.zara.com/us/en/water-resistant-and-water-repellent-quilted-metallic-boots-ski-collection-p12054310.html,000008119-422-8,STRAPPY VELVET SANDALS,"Slingback heels with front pearl detail. Pointed toe. Back strap with elastic piece. 

Heel height: 2.8 inches (7 cm) 

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",39.9,USD,9:00:46 a.m.,overshirts,Woman,NO,1165,0,YES
201454,Aisle,No,Clothing,Yes,2603,Zara,https://www.zara.com/us/en/skinny-fit-jeans-p00840425.html,000006381-294-2,SHOULDER PAD PINSTRIPE JACKET,"Slim Fit - Bootcut Leg - Mid Waist
ZW ZARA WOMAN JEANS

Jeans with a mid waist with belt loops. This classic is made with stretch material for increased comfort, has five pockets, and features a distinctive low waist design. Tight flared legs. Front zip and button closure.",259,USD,8:51:07 a.m.,linen,Man,YES,2590,0.038595137,NO
202424,End-cap,No,Clothing,Yes,920,Zara,https://www.zara.com/us/en/suede-moc-toe-shoes-p12509320.html,000007351-451-6,WASHED VELVET FINISH JEANS,Round neck long sleeve jacket. Front patch pockets with flaps. Front button closure.,29.99,USD,8:50:31 a.m.,knitwear,Man,YES,907,0.442967885,NO
199638,Front of Store,Yes,Clothing,Yes,2743,Zara,https://www.zara.com/us/en/asymmetrical-ruched-top-p05644322.html,000004565-283-4,PANTS WITH A HIGH WAIST,Triangle top with adjustable thin straps. Back elastic.,89.99,USD,8:50:25 a.m.,hoodies,Woman,YES,2732,0.146627566,YES
195745,End-cap,Yes,Clothing,Yes,2074,Zara,https://www.zara.com/us/en/wide-fit-cargo-pants-p08281408.html,000000672-371-9,RUBBERIZED TOILETRY BAG,"Slingback kitten heels with faux patent leather finish. Thin buckled straps at front and back strap. Pointed toe. 

Heel height: 2.4 inches (6 cm)",29.99,USD,8:51:33 a.m.,puffers,Woman,YES,2062,0.241896468,YES
201741,Front of Store,Yes,Clothing,No,907,Zara,https://www.zara.com/us/en/overdyed-baggy-jeans-p03991305.html,000006668-575-7,JOGGER WAIST STRETCH PANTS,Midi skirt with a high waist and tonal belt. Zip closure.,189,USD,9:00:43 a.m.,blazers,Man,YES,894,0.224215247,NO
201719,Front of Store,No,Clothing,No,2849,Zara,https://www.zara.com/us/en/soft-turtleneck-sweater-p05536311.html,000006646-139-4,WINDPROOF AND WATERPROOF RECCO® TECHNOLOGY FLARED PANTS SKI COLLECTION,Sneakers. Upper in a combination of pieces. Lacing with eight pairs of eyelets. Chunky sole. Retro style.,19.99,USD,8:50:43 a.m.,bodysuits,Woman,YES,2839,0.105782793,NO
195881,Front of Store,Yes,Clothing,No,824,Zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,000000808-105-2,TEXT PRINT OVERSIZED SWEATSHIRT,"Flat mules with shiny woven upper. 

Sole height: 0.8 inches (2 cm)",109,USD,9:10:48 a.m.,t-shirts,Woman,YES,814,0.488997555,YES
204007,Front of Store,Yes,Clothing,No,1862,Zara,https://www.zara.com/us/en/suit-pants-in-100-linen-p04308408.html,000008934-989-5,HIGH COLLAR TOP,Round neck sweatshirt with long sleeves. Contrasting print at back. Rib trim.,35.99,USD,8:51:31 a.m.,tracksuits,Woman,NO,1848,0.054141852,NO
200583,Front of Store,Yes,Clothing,No,2204,Zara,https://www.zara.com/us/en/satin-effect-athletic-flats-p15704310.html,000005510-251-7,SNEAKERS,Oversized jacket made with 24% wool. Notched lapel collar. Long sleeves with adjustable button cuffs. Welt pockets at hip. Interior pocket. Front button closure.,489,USD,8:50:36 a.m.,jackets,Man,YES,2192,0.228623685,YES
196224,Aisle,Yes,Clothing,No,1264,Zara,https://www.zara.com/us/en/flat-flower-slides-p13860310.html,000001151-275-2,SOFT TANK TOP,"ZARA WOMAN COLLECTION

Pants with a high waist with back patch pockets. Pronounced tonal topstitching detail. Straight leg. Front embossed metal button closure.",39.99,USD,9:10:34 a.m.,jackets,Woman,YES,1252,0.240192154,YES
199950,Front of Store,No,Clothing,Yes,1928,Zara,https://www.zara.com/us/en/embroidered-rib-crop-top-p00085305.html,000004877-709-8,FAUX SUEDE JACKET,Lapel collar midi dress with V-neck and long sleeves. Tailored waist with side gathers. False front flap pocket. Front zip closure.,199,USD,8:50:39 a.m.,suits,Man,YES,1914,0.156494523,NO
199028,Front of Store,Yes,Clothing,No,1619,Zara,https://www.zara.com/us/en/animal-print-loafers-p13502310.html,000003955-038-7,GEOMETRIC PRINT LONGLINE SWIMMING TRUNKS,Sleeveless high collar dress with pleats at shoulders. Wrap front detail and golden brooch. Back hidden zip and button closure.,229,USD,8:50:08 a.m.,suits,Woman,YES,1606,0.124378109,YES
196541,End-cap,Yes,Clothing,Yes,730,Zara,https://www.zara.com/us/en/straight-leg-herringbone-pants-p02113847.html,000001468-655-8,SOFT REGULAR FIT T-SHIRT,Skort with mid rise waist and belt loops. Front pockets and side patch pockets. Front zip and snap button closure.,99.9,USD,8:51:07 a.m.,puffers,Man,YES,718,0,NO
199688,End-cap,No,Clothing,No,1022,Zara,https://www.zara.com/us/en/striped-jacquard-t-shirt-p01887402.html,000004615-620-4,SOFT REGULAR FIT T-SHIRT,FUZZY KNIT SWEATER,279,USD,8:50:13 a.m.,puffers,Woman,YES,1012,0,NO
200426,End-cap,No,Clothing,No,1656,Zara,https://www.zara.com/us/en/2-in-1-training-shorts-p01943320.html,000005353-776-6,TEXTURED KNIT CARDIGAN,"ZARA WOMAN COLLECTION

Faux leather midi skirt with a mid waist. Asymmetric balloon hem. Hidden in-seam zip closure.",159,USD,8:50:51 a.m.,tops,Woman,YES,1646,0.121654501,YES
202287,End-cap,No,Clothing,No,2353,Zara,https://www.zara.com/us/en/gloves-ski-collection-p04183300.html,000007214-416-9,MID WAIST ADJUSTABLE STRAP CARGO PANTS,"Block heel Mary Jane shoes. Faux patent leather finish. Buckled straps. 

Heel height: 1.6 inches (4 cm) 

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",27.9,USD,9:00:29 a.m.,dresses,Woman,YES,2342,0.12825994,YES
201706,End-cap,No,Clothing,Yes,2145,Zara,https://www.zara.com/us/en/pinstripe-heeled-pump-p13246210.html,000006633-795-2,KNIT OPEN BACK PEARLY SWEATER,Dress with lapel collar and long sleeves. Belt and pleated skirt detail. Front button closure.,189,USD,8:50:23 a.m.,hoodies,Woman,YES,2133,0,NO
203134,Front of Store,No,Clothing,No,1463,Zara,https://www.zara.com/us/en/studded-crossbody-wallet-bag-p16045111.html,000008061-144-5,GABARDINE CROP SHIRT,Baggy fit jeans made of washed effect denim with a velvet finish. Five pockets. Front zip and button closure.,119,USD,9:00:39 a.m.,shorts,Man,NO,1450,0.138121547,YES
199050,End-cap,Yes,Clothing,No,2984,Zara,https://www.zara.com/us/en/sport-duffle-bag-p13106320.html,000003977-031-5,WOOL BLEND KNIT CARDIGAN,Top made of 100% wool. Sleeveless with round neckline.,49.9,USD,8:50:22 a.m.,pants,Man,YES,2970,0.067385445,YES
200082,Front of Store,No,Clothing,Yes,1790,Zara,https://www.zara.com/us/en/washed-crewneck-sweatshirt-p00039443.html,000005009-762-7,ADHERENT STRIPES SNEAKERS,"Cell phone case made of leather. Main compartment with flap closure and hidden magnet. Features an open interior pocket and three card slots. Open back pocket. Features a handle that can be hidden at the back, allowing it either to be carried by the handle or as a wallet. 

Height x Length x Width: 6.7 x 3.9 x 1.2 inches (17 x 10 x 3 cm)",329,USD,8:50:59 a.m.,coats,Woman,YES,1776,0.169204738,YES
196707,Front of Store,No,Clothing,No,2081,Zara,https://www.zara.com/us/en/washed-hoodie-sweatshirt-p00761408.html,000001634-948-9,RUBBERIZED CARDHOLDER,Jacket with lapel collar and V-neckline. Long sleeves with dropped shoulders and epaulettes. Side pockets. Tonal interior lining. Front crossover metal zip closure.,35.99,USD,8:54:41 a.m.,cardigans,Man,YES,2068,0.14527845,NO
200451,End-cap,Yes,Clothing,Yes,2995,Zara,https://www.zara.com/us/en/high-waist-skinny-jeans-zw-collection-p06840040.html,000005378-834-6,CONTRASTING HOODED VEST,"ZARA WOMAN COLLECTION

Midi skirt with a high waist made of printed jacquard fabric. Box pleat detail below the yoke. Side hidden in-seam zip closure.

With a new interpretation of contemporary floral prints, this midi skirt offers a silhouette full of movement with a yoke from which box pleats fall. Soft jacquard fabric and some volume at the hem.​",349,USD,8:51:18 a.m.,sweatshirts,Man,YES,2980,0.167504188,YES
202365,Front of Store,Yes,Clothing,Yes,2140,Zara,https://www.zara.com/us/en/full-length-pleated-pants-p07385405.html,000007292-542-3,HIGH SHAFT LEATHER BOOTS - LIMITED EDITION,"ZARA WOMAN COLLECTION

Midi skirt with a high waist made of a 10% wool blend. Front pockets. Back slit hem. Side hidden in-seam zip closure.",49.9,USD,8:50:33 a.m.,skirts,Man,YES,2129,0.187529301,NO
196666,End-cap,Yes,Clothing,No,551,Zara,https://www.zara.com/us/en/zippered-nylon-pants-p04391410.html,000001593-349-8,ZW COLLECTION SHOULDER PAD DRESS,Sweater with high collar and long sleeves. Ribbed trim.,15.99,USD,8:51:01 a.m.,sweatshirts,Woman,YES,537,0.922509225,NO
205047,Aisle,Yes,Clothing,Yes,1971,Zara,https://www.zara.com/us/en/textured-zip-cardigan-p05755402.html,000009974-177-1,DENIM COWBOY ANKLE BOOTS,High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.,8.9,USD,8:51:29 a.m.,coats,Man,NO,1959,0.101988781,YES
200371,Front of Store,No,Clothing,No,758,Zara,https://www.zara.com/us/en/semi-sheer-draped-top-p01058022.html,000005298-400-4,BOOTCUT MID WAIST JEANS,Cardigan made of faux fur textured fabric. V-neck and long sleeves. Rib trim. Front button closure.,489,USD,8:54:46 a.m.,pants,Woman,YES,747,0.538358008,YES
195246,Front of Store,No,Clothing,Yes,2594,Zara,https://www.zara.com/us/en/relaxed-double-faced-jacket-zw-collection-p03548240.html,000000173-243-3,BELTED LEATHER COAT LIMITED EDITION,"REGULAR FIT - ROUND NECK - REGULAR LENGTH - SHORT SLEEVE

T-shirt made of 100% cotton knit fabric. Round neck and short sleeves. Side ruching detail Asymmetric hem.",27.9,USD,8:54:46 a.m.,coats,Woman,YES,2582,0.155159038,NO
201299,End-cap,No,Clothing,Yes,2074,Zara,https://www.zara.com/us/en/manteco-wool-menswear-style-coat-zw-collection-p08966829.html,000006226-572-3,SATIN EFFECT SLIP DRESS WITH BACK STRAPS,"Flat faux shearling clogs. Buckled strap detail. 

Sole height: 1 inch (2.5 cm)",229,USD,9:10:33 a.m.,shoes,Man,YES,2064,0.04842615,YES
196166,Front of Store,Yes,Clothing,No,2810,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,000001093-704-8,CROPPED BOUCLÉ JACKET,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,139,USD,9:00:39 a.m.,overshirts,Man,YES,2799,0.07140307,YES
204470,Aisle,Yes,Clothing,Yes,828,Zara,https://www.zara.com/us/en/buckled-leather-ankle-boots-p12185310.html,000009397-655-9,LOOSE FIT FLARED JEANS,"Snow boots. Monochromatic. Upper in a combination of materials and finishes. Lacing with six pairs of eyelets. 

Zara Athleticz.",119,USD,9:10:32 a.m.,sweatshirts,Woman,NO,814,0.488997555,NO
195641,Aisle,Yes,Clothing,No,1105,Zara,https://www.zara.com/us/en/contrasting-hooded-cropped-jacket-p08073055.html,000000568-486-2,METALLIC SKIRT WITH PRINT,Top with straight neckline and adjustable spaghetti straps. Open back with self bow.,189,USD,9:00:28 a.m.,jeans,Man,YES,1094,0,NO
201250,End-cap,Yes,Clothing,Yes,1412,Zara,https://www.zara.com/us/en/textured-sweater-p02893411.html,000006177-542-8,TEXTURED WEAVE OVERSHIRT,"HIGH RISE - REGULAR LEG - LONG LENGTH - RIGID

Five pocket jeans with a high waist. Washed effect. Long straight legs. Front zip and metal button closure.",29.9,USD,8:50:42 a.m.,tops,Woman,YES,1401,0,YES
196732,Aisle,No,Clothing,No,1878,Zara,https://www.zara.com/us/en/tailored-mini-dress-p08342301.html,000001659-483-8,HEELED LEATHER ANKLE BOOTS,Cardigan made of faux fur textured fabric. V-neck and long sleeves. Rib trim. Front button closure.,10.9,USD,9:10:48 a.m.,suits,Man,YES,1867,0.053590568,YES
196261,Aisle,No,Clothing,Yes,1004,Zara,https://www.zara.com/us/en/contrast-waist-bike-shorts-p01165016.html,000001188-029-8,TEXTURED BACKPACK,Full cut T-shirt with round neck and short sleeves. Ripped washed effect.,89.99,USD,8:50:25 a.m.,bags,Woman,YES,989,0.201816347,NO
202933,Front of Store,Yes,Clothing,No,2700,Zara,https://www.zara.com/us/en/trf-mid-waist-ripped-cuffed-boyfriend-jeans-p08197016.html,000007860-789-7,DENSE JOGGER SHORTS,"Snow boots. Monochromatic. Upper in a combination of materials and finishes. Lacing with six pairs of eyelets. 

Zara Athleticz.",229,USD,8:50:11 a.m.,coats,Woman,YES,2689,0.148975791,NO
201124,Front of Store,Yes,Clothing,No,659,Zara,https://www.zara.com/us/en/basic-workout-shorts-p01943401.html,000006051-591-6,HIGH WAIST 80’S SKINNY JEANS ZW COLLECTION,Fitted dress with high collar and short sleeves. Soft feel fabric.,12.9,USD,9:00:29 a.m.,puffers,Man,YES,647,0,YES
202268,Aisle,No,Clothing,Yes,2487,Zara,https://www.zara.com/us/en/pleated-skort-p07385402.html,000007195-147-1,SUEDE LACELESS SNEAKERS,Sweater with high collar and short sleeves. Rib trim.,45.9,USD,8:51:32 a.m.,knitwear,Woman,YES,2477,0.040355125,NO
196519,Aisle,No,Clothing,Yes,1295,Zara,https://www.zara.com/us/en/felt-texture-topstitch-jacket-p05070626.html,000001446-193-1,RIPPED DENIM SHORTS,Round neck bra with thin straps.,19.9,USD,8:51:05 a.m.,tracksuits,Man,YES,1282,0.312989045,NO
197267,Front of Store,Yes,Clothing,Yes,2279,Zara,https://www.zara.com/us/en/faux-shearling-padded-flat-ankle-boots-p13184210.html,000002194-884-9,CHAIN SHOULDER STRAP BAG,Coat with lapel collar and long sleeves. Front welt pockets. Front double breasted button closure.,189,USD,8:50:20 a.m.,coats,Man,YES,2268,0.219973603,YES
204076,End-cap,Yes,Clothing,No,2415,Zara,https://www.zara.com/us/en/hooded-puffer-vest-p06985453.html,000009003-445-6,PANTS WITH A HIGH WAIST,"Shell shaped box bag. Chain crossbody strap. Metal closure. 

Height x Length x Width: 5.5 x 7.9 x 2 inches (14 x 20 x 5 cm)",229,USD,8:51:03 a.m.,knitwear,Woman,NO,2401,0.166875261,YES
203122,Aisle,No,Clothing,No,2202,Zara,https://www.zara.com/us/en/zw-high-waist-cropped-bootcut-jeans-p06840053.html,000008049-996-4,WRAP FRONT BROOCH DRESS,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,47.9,USD,8:50:57 a.m.,suits,Woman,NO,2191,0.09119927,NO
201427,Aisle,No,Clothing,Yes,1778,Zara,https://www.zara.com/us/en/text-print-sweatshirt-p06019401.html,000006354-720-1,NYLON EXPLORER BACKPACK,"Swimming trunks made in technical fabric with velvet finish. Adjustable drawstring waist. Interior lining. Flap patch pocket at leg.

Inseam: 6.7 inches (17 cm)
Outseam: 16.1 inches (41 cm)",12.9,USD,9:00:37 a.m.,blazers,Woman,YES,1764,0,NO
202584,End-cap,Yes,Clothing,No,1603,Zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,000007511-074-2,ZW COLLECTION BELTED GABARDINE TRENCH,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,5.99,USD,8:54:44 a.m.,shorts,Man,YES,1591,0.06281407,YES
198198,End-cap,Yes,Clothing,Yes,1146,Zara,https://www.zara.com/us/en/ruffled-printed-tulle-bodysuit-p02336173.html,000003125-383-5,NEOPRENE EFFECT BOMBER SWEATSHIRT,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,89.9,USD,8:50:14 a.m.,jackets,Man,YES,1132,0.439753738,NO
196399,Aisle,Yes,Clothing,No,1564,Zara,https://www.zara.com/us/en/slim-fit-poplin-shirt-zw-collection-p04437057.html,000001326-022-6,FUZZY KNIT SWEATER,Cropped wool sweater. Round neck and long sleeves. Rib trim.,199,USD,8:51:06 a.m.,shoes,Man,YES,1551,0.06443299,YES
197266,End-cap,No,Clothing,No,1473,Zara,https://www.zara.com/us/en/metal-closure-crossbody-bag-p13908320.html,000002193-034-8,METAL APPLIQUÉ FLAT SANDALS,"Lace-up boots. Made of leather with a suede finish. Lacing with seven pairs of eyelets, the top two with metal pieces. Rubberized detail around upper. Back pull tab for ease. Rounded shape. Chunky soles.",229,USD,8:50:50 a.m.,linen,Woman,YES,1463,0.204638472,YES
